Year,AverageTemperature,MinimumTemperature,MaximumTemperature,Country
2008,27.068,26.49,28.043,Singapore
2008,27.14,25.362,29.22,Sint Maarten
2008,9.397,0.369,18.483,Slovakia
2008,11.248,1.97,20.897,Slovenia
2008,27.184,26.791,27.962,Solomon Islands
2008,27.451,25.627,29.155,Somalia
2008,17.956,11.65,23.081,South Africa
2008,13.028,-0.229,26.094,South Korea
2008,14.23,6.139,23.349,Spain
2008,27.441,26.006,28.807,Sri Lanka
2008,27.842,22.755,30.839,Sudan
2008,26.92,25.491,28.336,Suriname
2008,19.421,14.476,23.075,Swaziland
2008,4.218,-4.069,15.583,Sweden
2008,8.11,-1.122,17.046,Switzerland
2008,19.161,3.629,31.082,Syria
2008,5.175,-15.758,18.461,Tajikistan
2008,22.706,20.547,24.463,Tanzania
2008,26.222,22.457,28.607,Thailand
2008,26.307,24.625,28.151,Timor Leste
2008,27.465,25.514,30.133,Togo
2008,23.849,21.364,25.954,Tonga
2008,26.827,25.514,27.773,Trinidad And Tobago
2008,21.205,11.2,31.932,Tunisia
2008,12.658,-2.345,25.157,Turkey
2008,15.858,-8.443,31.155,Turkmenistan
2008,27.428,24.34,30.175,Turks And Caicas Islands
2008,23.496,22.134,24.842,Uganda
2008,9.56,-3.786,21.601,Ukraine
2008,28.685,18.177,37.289,United Arab Emirates
2008,9.505,3.803,15.642,United Kingdom
2008,8.951,-3.883,21.69,United States
2008,18.281,10.635,24.338,Uruguay
2008,13.309,-12.323,29.518,Uzbekistan
2008,25.648,24.948,26.505,Venezuela
2008,23.784,18.1,27.082,Vietnam
2008,26.924,25.118,28.997,Virgin Islands
2008,26.808,19.831,32.056,Yemen
2008,21.536,17.696,25.553,Zambia
2008,21.546,16.938,25.558,Zimbabwe
2009,15.258,2.27,28.145,Afghanistan
2009,13.844,4.438,23.797,Albania
2009,24.154,12.455,35.426,Algeria
2009,27.034,26.244,27.875,American Samoa
2009,12.567,3.375,22.094,Andorra
2009,22.317,18.831,24.247,Angola
2009,,,,Antarctica
2009,27.277,25.162,29.11,Antigua And Barbuda
2009,15.534,7.201,22.017,Argentina
2009,9.842,-4.766,22.095,Armenia
2009,28.832,26.491,30.792,Aruba
2009,8.442,-5.82,21.773,Asia
2009,22.691,15.193,28.47,Australia
2009,7.616,-4.613,17.917,Austria
2009,12.612,-0.006,25.05,Azerbaijan
2009,25.769,21.369,29.431,Bahamas
2009,27.31,14.789,36.617,Bahrain
2009,25.905,19.311,29.375,Bangladesh
2009,27.32,25.756,28.508,Barbados
2009,7.196,-4.195,18.891,Belarus
2009,10.629,-0.156,19.306,Belgium
2009,25.908,22.722,27.91,Belize
2009,28.156,25.909,31.338,Benin
2009,13.115,5.547,19.312,Bhutan
2009,21.378,17.312,24.499,Bolivia
2009,11.861,0.266,22.325,Bosnia And Herzegovina
2009,22.14,14.326,27.337,Botswana
2009,25.601,23.626,27.151,Brazil
2009,27.239,24.898,29.137,British Virgin Islands
2009,11.894,0.729,22.719,Bulgaria
2009,29.083,24.687,32.756,Burkina Faso
2009,24.701,19.648,27.325,Burma
2009,20.764,19.981,22.297,Burundi
2009,27.253,23.791,29.047,Cambodia
2009,25.407,24.239,27.388,Cameroon
2009,-4.135,-21.976,13.058,Canada
2009,24.599,21.095,27.9,Cape Verde
2009,27.493,24.007,30.188,Cayman Islands
2009,26.511,25.046,28.757,Central African Republic
2009,28.324,23.502,31.396,Chad
2009,9.994,5.088,14.442,Chile
2009,7.81,-6.921,20.251,China
2009,25.618,25.12,26.421,Colombia
2009,26.593,24.433,28.125,Comoros
2009,25.349,24.028,26.605,Congo
2009,24.542,23.603,25.141,Congo (Democratic Republic Of The)
2009,26.523,25.647,27.528,Costa Rica
2009,12.875,0.706,23.495,Croatia
2009,26.022,22.225,28.866,Cuba
2009,20.157,12.709,28.396,Cyprus
2009,8.966,-3.63,19.222,Czech Republic
2009,26.934,25.279,28.913,Côte D'Ivoire
2009,9.13,0.905,18.02,Denmark
2009,29.897,24.933,35.175,Djibouti
2009,26.951,25.085,28.541,Dominica
2009,26.423,24.094,28.385,Dominican Republic
2009,22.677,22.273,23.135,Ecuador
2009,23.735,14.936,31.631,Egypt
2009,25.788,24.375,27.23,El Salvador
2009,25.833,24.142,27.247,Equatorial Guinea
2009,28.093,23.914,31.377,Eritrea
2009,6.062,-4.74,17.558,Estonia
2009,24.274,22.636,25.574,Ethiopia
2009,7.996,4.293,11.941,Faroe Islands
2009,27.589,27.336,27.973,Federated States Of Micronesia
2009,25.227,23.759,27.183,Fiji
2009,2.439,-9.606,14.935,Finland
2009,11.608,1.57,20.614,France
2009,27.032,25.716,28.133,French Polynesia
2009,25.135,23.111,26.521,Gabon
2009,27.959,23.626,30.557,Gambia
2009,20.418,11.623,28.373,Gaza Strip
2009,9.552,-1.386,19.742,Georgia
2009,9.359,-2.155,19.145,Germany
2009,27.558,25.513,30.116,Ghana
2009,15.956,6.811,26.094,Greece
2009,-17.316,-29.643,0.339,Greenland
2009,27.627,26.273,28.612,Grenada
2009,27.387,26.733,28.17,Guam
2009,23.94,21.192,25.583,Guatemala
2009,26.326,23.733,29.188,Guinea
2009,27.31,24.281,29.415,Guinea Bissau
2009,27.102,26.012,28.172,Guyana
2009,27.145,24.902,29.166,Haiti
2009,25.519,23.105,27.26,Honduras
2009,23.351,15.016,29.221,Hong Kong
2009,11.381,-1.999,22.349,Hungary
2009,2.464,-3.586,9.112,Iceland
2009,25.147,18.631,30.493,India
2009,26.455,25.966,26.923,Indonesia
2009,19.11,5.749,31.193,Iran
2009,22.998,8.188,34.785,Iraq
2009,10.157,4.077,15.278,Ireland
2009,10.295,5.351,15.512,Isle Of Man
2009,20.831,12.298,28.521,Israel
2009,14.053,4.864,24.424,Italy
2009,26.86,24.423,28.73,Jamaica
2009,12.934,2.516,23.674,Japan
2009,20.499,9.566,29.383,Jordan
2009,6.382,-11.689,23.026,Kazakhstan
2009,25.228,23.596,27.02,Kenya
2009,27.666,26.269,28.488,Kiribati
2009,26.453,11.651,37.642,Kuwait
2009,4.349,-10.129,16.882,Kyrgyzstan
2009,24.366,17.867,27.324,Laos
2009,6.559,-4.114,18.063,Latvia
2009,18.852,9.825,27.285,Lebanon
2009,14.257,6.115,19.844,Lesotho
2009,26.494,24.759,28.202,Liberia
2009,23.38,14.883,31.295,Libya
2009,5.894,-5.665,16.325,Liechtenstein
2009,7.096,-3.345,18.346,Lithuania
2009,10.328,-0.937,19.512,Luxembourg
2009,23.073,14.289,29.178,Macau
2009,11.644,0.557,22.449,Macedonia
2009,23.619,19.94,25.924,Madagascar
2009,22.015,17.589,24.579,Malawi
2009,26.642,25.448,27.37,Malaysia
2009,29.441,20.383,34.444,Mali
2009,19.579,11.997,28.033,Malta
2009,28.431,18.187,34.211,Mauritania
2009,24.585,21.459,27.582,Mauritius
2009,21.546,15.183,26.518,Mexico
2009,10.732,-1.888,23.148,Moldova
2009,10.429,-0.29,20.988,Monaco
2009,0.564,-20.072,19.03,Mongolia
2009,11.463,0.763,22.221,Montenegro
2009,19.011,9.221,28.911,Morocco
2009,24.081,19.545,26.898,Mozambique
2009,20.976,15.141,25.55,Namibia
2009,16.077,7.806,22.433,Nepal
2009,10.318,0.643,18.72,Netherlands
2009,23.274,20.151,26.74,New Caledonia
2009,10.654,5.567,16.12,New Zealand
2009,26.782,25.223,28.045,Nicaragua
2009,28.85,21.583,33.982,Niger
2009,27.903,26.234,30.697,Nigeria
2009,7.79,-7.749,21.516,North Korea
2009,27.387,26.733,28.17,Northern Mariana Islands
2009,1.386,-8.655,11.74,Norway
2009,28.343,19.254,35.096,Oman
2009,21.911,10.513,30.551,Pakistan
2009,27.717,27.373,28.095,Palau
2009,27.27,26.47,28.212,Panama
2009,24.783,23.863,25.499,Papua New Guinea
2009,24.189,17.291,29.499,Paraguay
2009,20.523,19.358,21.456,Peru
2009,27.009,25.374,27.902,Philippines
2009,8.653,-3.242,19.571,Poland
2009,15.984,8.325,23.316,Portugal
2009,26.338,23.732,28.37,Puerto Rico
2009,28.123,16.465,36.786,Qatar
2009,10.471,-1.903,21.645,Romania
2009,-4.609,-25.01,15.459,Russia
2009,20.023,19.209,21.221,Rwanda
2009,26.717,24.561,28.431,Saint Kitts And Nevis
2009,27.495,25.911,28.705,Saint Lucia
2009,27.469,25.28,29.333,Saint Martin
2009,27.643,26.12,28.823,Saint Vincent And The Grenadines
2009,26.728,26.092,27.349,Samoa
2009,15.351,6.652,25.203,San Marino
2009,26.956,25.541,28,Sao Tome And Principe
2009,26.828,15.012,35.373,Saudi Arabia
2009,28.474,23.341,32.089,Senegal
2009,11.412,-1.053,22,Serbia
2009,27.741,26.978,28.92,Seychelles
2009,26.985,25.289,29.076,Sierra Leone
2009,27.473,26.474,28.445,Singapore
2009,27.469,25.28,29.333,Sint Maarten
2009,9.002,-3.196,19.631,Slovakia
2009,11.237,-1.042,21.794,Slovenia
2009,27.388,26.852,27.862,Solomon Islands
2009,27.945,25.699,29.278,Somalia
2009,17.886,10.674,23.056,South Africa
2009,12.949,-0.898,24.526,South Korea
2009,14.968,5.746,24.571,Spain
2009,27.745,25.881,28.995,Sri Lanka
2009,28.348,23.511,31.71,Sudan
2009,27.233,26.051,28.488,Suriname
2009,19.293,13.549,23.262,Swaziland
2009,3.502,-9.023,15.096,Sweden
2009,8.301,-3.235,18.669,Switzerland
2009,19.07,6.577,30.177,Syria
2009,5.097,-8.084,17.601,Tajikistan
2009,23.15,20.904,24.296,Tanzania
2009,26.648,22.001,28.74,Thailand
2009,26.643,25.21,28.338,Timor Leste
2009,27.71,25.69,30.36,Togo
2009,23.137,20.948,26.389,Tonga
2009,27.04,25.705,27.923,Trinidad And Tobago
2009,21.093,11.69,32.141,Tunisia
2009,12.815,1.643,23.661,Turkey
2009,16.355,2.007,30.788,Turkmenistan
2009,27.439,24.533,30.202,Turks And Caicas Islands
2009,24.047,23.207,25.387,Uganda
2009,9.429,-3.532,21.994,Ukraine
2009,29.128,18.125,37.058,United Arab Emirates
2009,9.631,3.043,15.783,United Kingdom
2009,9.137,-3.569,21.463,United States
2009,17.871,9.584,24.299,Uruguay
2009,13.7,-1.303,28.447,Uzbekistan
2009,26.085,25.282,26.631,Venezuela
2009,24.466,18.413,27.726,Vietnam
2009,27.239,24.898,29.137,Virgin Islands
2009,27.342,20.232,32.065,Yemen
2009,21.67,16.924,25.241,Zambia
2009,21.377,15.234,24.731,Zimbabwe
2010,15.829,2.598,27.81,Afghanistan
2010,13.775,4.472,24.384,Albania
2010,25.216,14.72,35.183,Algeria
2010,27.453,26.936,28.374,American Samoa
2010,11.481,2.741,22.194,Andorra
2010,22.682,19.814,24.753,Angola
2010,,,,Antarctica
2010,27.735,25.959,29.137,Antigua And Barbuda
2010,15.079,6.959,22.422,Argentina
2010,11.51,0.062,24.192,Armenia
2010,28.968,27.336,30.6,Aruba
2010,8.576,-6.822,22.635,Asia
2010,22.078,15.321,28.676,Australia
2010,6.649,-4.966,18.837,Austria
2010,13.963,2.932,26.607,Azerbaijan
2010,25.229,19.663,29.428,Bahamas
2010,28.07,17.86,37.227,Bahrain
2010,25.94,17.404,29.238,Bangladesh
2010,27.845,26.635,28.756,Barbados
2010,7.037,-11.514,22.811,Belarus
2010,9.362,-1.363,20.389,Belgium
2010,25.502,21.259,28.292,Belize
2010,28.326,25.972,31.717,Benin
2010,12.947,4.11,18.901,Bhutan
2010,21.446,17.34,23.574,Bolivia
2010,11.271,0.396,22.334,Bosnia And Herzegovina
2010,22.73,15.065,26.712,Botswana
2010,25.812,24.27,26.802,Brazil
2010,27.594,25.429,29.286,British Virgin Islands
2010,11.766,-0.626,24.197,Bulgaria
2010,29.289,26.031,33.591,Burkina Faso
2010,24.859,19.975,28.369,Burma
2010,21.069,20.176,21.633,Burundi
2010,27.875,25.441,30.419,Cambodia
2010,25.465,24.091,27.722,Cameroon
2010,-1.888,-18.861,14.303,Canada
2010,25.832,23.849,28.031,Cape Verde
2010,27.034,22.949,30.051,Cayman Islands
2010,26.33,24.11,29.352,Central African Republic
2010,28.697,23.286,32.187,Chad
2010,9.713,4.231,14.149,Chile
2010,7.548,-6.719,21.043,China
2010,25.688,24.759,27.045,Colombia
2010,26.787,24.692,28.511,Comoros
2010,25.559,24.27,26.878,Congo
2010,24.759,23.715,25.717,Congo (Democratic Republic Of The)
2010,26.227,24.285,27.807,Costa Rica
2010,11.961,0.513,23.761,Croatia
2010,25.627,21.036,28.743,Cuba
2010,20.952,13.584,29.787,Cyprus
2010,7.752,-4.66,20.613,Czech Republic
2010,27.147,25.429,29.452,Côte D'Ivoire
2010,7.295,-3.834,19.266,Denmark
2010,29.837,25.219,34.076,Djibouti
2010,27.487,25.956,28.685,Dominica
2010,26.456,23.667,28.546,Dominican Republic
2010,22.64,21.8,23.708,Ecuador
2010,25.152,16.153,32.591,Egypt
2010,25.459,23.237,27.37,El Salvador
2010,25.903,24.101,27.335,Equatorial Guinea
2010,28.054,24.269,31.087,Eritrea
2010,5.043,-12.641,22.332,Estonia
2010,23.928,22.359,25.349,Ethiopia
2010,6.827,2.461,11.099,Faroe Islands
2010,27.732,27.128,28.323,Federated States Of Micronesia
2010,25.919,24.053,27.55,Fiji
2010,1.144,-14.637,18.569,Finland
2010,10.532,0.934,20.94,France
2010,26.941,25.74,28.131,French Polynesia
2010,25.221,23.277,26.686,Gabon
2010,28.803,25.975,31.643,Gambia
2010,21.904,13.773,30.402,Gaza Strip
2010,11.102,0.904,22.07,Georgia
2010,8.009,-3.852,20.753,Germany
2010,27.935,25.853,30.733,Ghana
2010,16.371,7.09,27.178,Greece
2010,-15.546,-27.314,-0.531,Greenland
2010,28.109,26.957,28.728,Grenada
2010,27.25,26.175,28.206,Guam
2010,23.688,20.001,26.126,Guatemala
2010,26.597,24.647,29.696,Guinea
2010,27.919,26.249,30.396,Guinea Bissau
2010,27.116,26.28,28.26,Guyana
2010,27.002,24.12,29.313,Haiti
2010,25.246,21.867,27.465,Honduras
2010,23.144,16.716,29.111,Hong Kong
2010,10.348,-2.134,22.709,Hungary
2010,2.676,-3.619,9.477,Iceland
2010,25.051,17.109,31.169,India
2010,26.537,25.949,27.218,Indonesia
2010,20.09,8.761,31.651,Iran
2010,24.65,12.362,37.165,Iraq
2010,9.258,1.784,15.508,Ireland
2010,9.103,2.702,14.837,Isle Of Man
2010,22.311,14.458,30.461,Israel
2010,13.325,4.103,24.173,Italy
2010,26.521,23.304,28.319,Jamaica
2010,13.216,2.197,26.642,Japan
2010,22.228,12.524,31.79,Jordan
2010,6.71,-14.876,23.719,Kazakhstan
2010,24.961,23.077,26.481,Kenya
2010,27.532,26.717,28.122,Kiribati
2010,27.639,15.922,38.495,Kuwait
2010,4.596,-8.954,16.872,Kyrgyzstan
2010,24.934,20.886,28.568,Laos
2010,5.711,-12.257,22.279,Latvia
2010,20.269,11.973,29.443,Lebanon
2010,14.907,7.358,20.361,Lesotho
2010,26.533,25.091,28.346,Liberia
2010,24.516,15.08,32.078,Libya
2010,4.848,-6.259,16.703,Liechtenstein
2010,6.326,-10.914,21.791,Lithuania
2010,9.135,-1.758,20.734,Luxembourg
2010,22.895,16.027,29.168,Macau
2010,11.741,0.864,23.48,Macedonia
2010,23.846,19.981,25.955,Madagascar
2010,22.601,18.58,25.87,Malawi
2010,26.807,25.617,27.862,Malaysia
2010,30.127,23.403,35.33,Mali
2010,19.664,13.881,27.262,Malta
2010,29.373,22.166,33.945,Mauritania
2010,24.669,21.631,27.576,Mauritius
2010,20.853,14.67,26.187,Mexico
2010,10.226,-5.777,24.374,Moldova
2010,9.224,-1.385,21.524,Monaco
2010,-0.319,-23.324,20.605,Mongolia
2010,11.244,0.824,22.181,Montenegro
2010,19.435,11.675,28.537,Morocco
2010,24.606,20.415,27.285,Mozambique
2010,21.392,15.631,24.617,Namibia
2010,16.114,5.492,22.484,Nepal
2010,8.838,-1.572,19.791,Netherlands
2010,23.869,21.264,25.935,New Caledonia
2010,11.336,5.816,16.444,New Zealand
2010,26.619,24.179,28.565,Nicaragua
2010,29.3,21.372,34.83,Niger
2010,28.004,25.245,31.833,Nigeria
2010,7.362,-9.561,22.65,North Korea
2010,27.25,26.175,28.206,Northern Mariana Islands
2010,-0.215,-11.053,11.846,Norway
2010,28.459,20.705,34.151,Oman
2010,22.088,10.46,29.965,Pakistan
2010,27.768,27.214,28.296,Palau
2010,27.029,25.138,28.521,Panama
2010,25.342,24.685,25.67,Papua New Guinea
2010,23.615,17.988,28.601,Paraguay
2010,20.585,18.889,21.631,Peru
2010,27.357,25.588,29.03,Philippines
2010,7.621,-7.648,21.485,Poland
2010,15.684,8.944,24.452,Portugal
2010,26.638,24.423,28.4,Puerto Rico
2010,28.89,19,37.34,Qatar
2010,9.852,-3.885,22.148,Romania
2010,-4.521,-26.705,16.893,Russia
2010,20.267,19.435,20.69,Rwanda
2010,27.164,25.334,28.508,Saint Kitts And Nevis
2010,28.006,26.794,28.904,Saint Lucia
2010,27.856,26.046,29.381,Saint Martin
2010,28.132,26.922,28.936,Saint Vincent And The Grenadines
2010,27.162,26.715,27.841,Samoa
2010,14.415,5.561,24.468,San Marino
2010,26.767,25.38,28.143,Sao Tome And Principe
2010,27.53,17.014,36.357,Saudi Arabia
2010,29.302,26.251,32.871,Senegal
2010,10.993,-0.807,22.09,Serbia
2010,27.745,26.838,28.98,Seychelles
2010,27.177,25.446,29.548,Sierra Leone
2010,27.604,26.673,28.822,Singapore
2010,27.856,26.046,29.381,Sint Maarten
2010,8.073,-4.248,20.299,Slovakia
2010,10.194,-1.511,22.233,Slovenia
2010,27.586,26.807,28.235,Solomon Islands
2010,27.821,26.017,29.424,Somalia
2010,18.303,11.278,23.426,South Africa
2010,12.64,-1.852,26.863,South Korea
2010,14.246,6.056,24.859,Spain
2010,27.884,25.478,29.248,Sri Lanka
2010,28.648,24.156,32.012,Sudan
2010,27.413,26.559,28.459,Suriname
2010,19.756,14.593,23.616,Swaziland
2010,1.659,-12.004,16.525,Sweden
2010,7.227,-3.555,18.999,Switzerland
2010,20.709,9.838,32.645,Syria
2010,5.564,-6.853,17.257,Tajikistan
2010,23.268,21.079,24.906,Tanzania
2010,27.39,24.179,30.398,Thailand
2010,26.792,25.743,27.507,Timor Leste
2010,28.059,25.933,30.964,Togo
2010,24.114,22.069,26.199,Tonga
2010,27.546,26.227,28.41,Trinidad And Tobago
2010,21.61,12.757,31.37,Tunisia
2010,14.282,3.709,26.273,Turkey
2010,17.044,2.221,31.236,Turkmenistan
2010,27.296,23.61,30.362,Turks And Caicas Islands
2010,23.922,22.594,24.918,Uganda
2010,9.453,-7.588,23.826,Ukraine
2010,29.671,19.704,37.75,United Arab Emirates
2010,8.48,0.202,15.964,United Kingdom
2010,9.506,-3.61,22.078,United States
2010,17.92,11.118,24.713,Uruguay
2010,14.326,-2.031,28.773,Uzbekistan
2010,26.15,25.243,27.807,Venezuela
2010,24.833,20.876,28.304,Vietnam
2010,27.594,25.429,29.286,Virgin Islands
2010,27.303,20.444,32.343,Yemen
2010,22.268,18.16,26.236,Zambia
2010,21.986,16.377,25.943,Zimbabwe
2011,15.518,1.268,27.88,Afghanistan
2011,13.443,3.788,24.078,Albania
2011,24.144,13.044,35.004,Algeria
2011,27.01,26.359,27.517,American Samoa
2011,12.994,3.924,21.054,Andorra
2011,22.03,18.897,23.717,Angola
2011,,,,Antarctica
2011,27.296,25.71,29.123,Antigua And Barbuda
2011,15.34,7.657,22.126,Argentina
2011,9.136,-2.692,23.91,Armenia
2011,28.513,26.502,30.34,Aruba
2011,8.574,-7.263,22.214,Asia
2011,21.767,14.569,28.895,Australia
2011,7.856,-2.632,17.802,Austria
2011,11.809,0.595,26.485,Azerbaijan
2011,26.003,21.739,29.243,Bahamas
2011,27.104,16.154,36.593,Bahrain
2011,25.205,17.227,28.389,Bangladesh
2011,27.395,26.058,28.792,Barbados
2011,7.589,-8.052,20.481,Belarus
2011,11.305,3.203,17.721,Belgium
2011,25.843,22.935,28.37,Belize
2011,28.061,25.817,31.397,Benin
2011,12.4,3.489,18.201,Bhutan
2011,21.555,19.323,23.81,Bolivia
2011,11.74,1.12,22.676,Bosnia And Herzegovina
2011,21.955,14.106,26.927,Botswana
2011,25.429,24.235,26.373,Brazil
2011,27.159,25.501,28.74,British Virgin Islands
2011,11.048,0.091,22.731,Bulgaria
2011,29.061,24.945,32.808,Burkina Faso
2011,24.109,19.3,26.552,Burma
2011,20.546,19.857,21.118,Burundi
2011,27.004,24.785,28.663,Cambodia
2011,24.877,23.416,27.291,Cameroon
2011,-3.557,-20.369,14.084,Canada
2011,25.309,23,27.885,Cape Verde
2011,27.442,24.49,29.674,Cayman Islands
2011,25.639,23.23,28.546,Central African Republic
2011,27.785,21.047,31.344,Chad
2011,10.032,4.952,14.47,Chile
2011,7.357,-10.498,20.449,China
2011,25.247,24.954,25.749,Colombia
2011,26.454,24.487,27.562,Comoros
2011,24.775,23.77,26.22,Congo
2011,24.163,23.501,25.039,Congo (Democratic Republic Of The)
2011,26.113,24.711,27.131,Costa Rica
2011,12.755,2.222,23.646,Croatia
2011,26.153,22.994,28.495,Cuba
2011,19.682,12.772,28.477,Cyprus
2011,9.172,-1.429,18.88,Czech Republic
2011,26.837,25.264,28.896,Côte D'Ivoire
2011,9.253,0.152,17.1,Denmark
2011,29.844,25.119,34.991,Djibouti
2011,26.988,25.392,28.899,Dominica
2011,26.251,24.551,27.772,Dominican Republic
2011,22.337,21.855,22.726,Ecuador
2011,23.331,14.39,31.816,Egypt
2011,25.55,23.728,27.158,El Salvador
2011,25.546,23.938,26.889,Equatorial Guinea
2011,27.586,23.361,30.741,Eritrea
2011,6.865,-10.485,20.888,Estonia
2011,24.074,22.058,26.195,Ethiopia
2011,7.669,3.479,10.804,Faroe Islands
2011,27.515,27.011,28.066,Federated States Of Micronesia
2011,25.723,23.931,26.981,Fiji
2011,3.541,-15.682,17.841,Finland
2011,12.273,3.643,19.445,France
2011,26.397,25.483,27.297,French Polynesia
2011,24.731,23.135,26.071,Gabon
2011,28.283,25.383,30.492,Gambia
2011,19.848,12.2,28.839,Gaza Strip
2011,8.524,-1.97,21.249,Georgia
2011,9.82,0.778,18.152,Germany
2011,27.6,25.378,30.278,Ghana
2011,15.261,6.546,26.22,Greece
2011,-17.174,-29.523,-0.168,Greenland
2011,27.662,26.51,28.726,Grenada
2011,27.249,26.653,28.308,Guam
2011,23.821,21.356,26.295,Guatemala
2011,26.343,24.279,29.226,Guinea
2011,27.491,25.176,29.894,Guinea Bissau
2011,26.683,26.171,27.631,Guyana
2011,26.944,25.174,28.554,Haiti
2011,25.474,22.974,27.687,Honduras
2011,22.768,12.816,29.446,Hong Kong
2011,10.877,-0.631,22.058,Hungary
2011,2.315,-4.74,9.114,Iceland
2011,24.416,16.478,30.421,India
2011,26.202,25.843,26.617,Indonesia
2011,18.915,6.372,31.034,Iran
2011,22.593,9.479,36.255,Iraq
2011,10.345,4.268,14.526,Ireland
2011,10.709,5.257,14.721,Isle Of Man
2011,20.331,12.791,28.906,Israel
2011,14.173,5.065,23.925,Italy
2011,26.641,24.743,28.07,Jamaica
2011,12.738,-0.047,25.001,Japan
2011,20.115,10.245,30.58,Jordan
2011,5.696,-15.719,24.338,Kazakhstan
2011,24.966,23.597,26.719,Kenya
2011,27.161,26.356,27.746,Kiribati
2011,26.088,13.006,38.156,Kuwait
2011,4.202,-12.712,17.377,Kyrgyzstan
2011,23.611,18.07,27.044,Laos
2011,7.245,-9.215,20.614,Latvia
2011,18.262,10.451,27.597,Lebanon
2011,14.027,5.582,19.363,Lesotho
2011,26.241,25.141,27.631,Liberia
2011,22.988,13.582,30.895,Libya
2011,6.563,-3.576,16.032,Liechtenstein
2011,7.635,-7.848,19.676,Lithuania
2011,11.032,2.53,18.119,Luxembourg
2011,22.491,11.928,29.563,Macau
2011,11.024,-0.011,22.77,Macedonia
2011,23.777,20.131,26.112,Madagascar
2011,22.313,18.3,24.952,Malawi
2011,26.441,25.531,27.071,Malaysia
2011,29.437,21.518,34.558,Mali
2011,19.314,12.529,27.051,Malta
2011,28.633,20.406,34.697,Mauritania
2011,24.522,21.717,27.106,Mauritius
2011,21.599,15.14,26.493,Mexico
2011,9.871,-3.411,22.67,Moldova
2011,10.724,0.848,19.874,Monaco
2011,-0.092,-26.225,18.468,Mongolia
2011,11.235,0.214,22.662,Montenegro
2011,18.879,10.632,27.302,Morocco
2011,24.302,19.881,26.638,Mozambique
2011,20.35,14.214,24.543,Namibia
2011,15.281,5.354,20.979,Nepal
2011,10.701,2.993,17.08,Netherlands
2011,23.531,20.522,26.553,New Caledonia
2011,11.163,5.974,16.21,New Zealand
2011,26.614,25.084,28.195,Nicaragua
2011,28.487,19.883,33.89,Niger
2011,27.622,24.593,30.958,Nigeria
2011,7.374,-11.841,22.067,North Korea
2011,27.249,26.653,28.308,Northern Mariana Islands
2011,2.119,-9.067,11.862,Norway
2011,28.151,20.695,34.659,Oman
2011,21.768,9.166,31.228,Pakistan
2011,27.553,27.247,27.996,Palau
2011,26.709,25.744,27.521,Panama
2011,24.83,23.758,25.697,Papua New Guinea
2011,23.992,18.989,28.032,Paraguay
2011,20.284,19.565,21.089,Peru
2011,26.786,25.303,27.839,Philippines
2011,8.952,-3.866,18.81,Poland
2011,16.066,9.085,22.281,Portugal
2011,26.221,24.301,27.837,Puerto Rico
2011,28.162,18.012,36.981,Qatar
2011,9.569,-2.58,21.018,Romania
2011,-3.402,-23.954,16.359,Russia
2011,19.774,19.179,20.326,Rwanda
2011,26.671,25.123,28.385,Saint Kitts And Nevis
2011,27.54,26.223,28.906,Saint Lucia
2011,27.528,25.927,29.182,Saint Martin
2011,27.665,26.414,28.886,Saint Vincent And The Grenadines
2011,26.716,25.98,27.124,Samoa
2011,15.455,6.621,25.301,San Marino
