Year,AverageTemperature,MinimumTemperature,MaximumTemperature,State,Country
2008,0.421,-8.203,11.79,Murmansk,Russia
2008,21.891,14.783,26.141,Nagaland,India
2008,9.006,-5.85,24.438,Nebraska,United States
2008,4.754,-17.819,22.648,Nei Mongol,China
2008,-2.059,-13.753,13.717,Nenets,Russia
2008,10.222,-2.925,23.715,Nevada,United States
2008,4.874,-8.688,19.949,New Brunswick,Canada
2008,6.829,-5.575,20.637,New Hampshire,United States
2008,11.762,0.787,24.205,New Jersey,United States
2008,12.207,0.187,22.616,New Mexico,United States
2008,17.667,9.975,25.664,New South Wales,Australia
2008,8.293,-4.208,21.446,New York,United States
2008,-0.553,-16.427,15.211,Newfoundland And Labrador,Canada
2008,8.277,-10.974,22.446,Ningxia Hui,China
2008,6.132,-10.533,19.72,Nizhegorod,Russia
2008,15.533,4.739,25.42,North Carolina,United States
2008,4.399,-14.785,21.13,North Dakota,United States
2008,7.961,-7.535,20.332,North Ossetia,Russia
2008,25.435,17.984,31.807,Northern Territory,Australia
2008,-8.52,-28.373,13.262,Northwest Territories,Canada
2008,7.08,-3.438,19.802,Nova Scotia,Canada
2008,6.212,-4.35,17.147,Novgorod,Russia
2008,2.22,-21.708,20.518,Novosibirsk,Russia
2008,-12.599,-32.619,9.065,Nunavut,Canada
2008,10.765,-1.718,23.178,Ohio,United States
2008,15.637,3.618,28.037,Oklahoma,United States
2008,2.646,-20.19,20.852,Omsk,Russia
2008,0.619,-17.704,17.149,Ontario,Canada
2008,8.315,-1.939,19.062,Oregon,United States
2008,7.49,-7.44,19.735,Orel,Russia
2008,5.704,-16.643,22.89,Orenburg,Russia
2008,26.282,20.786,32.121,Orissa,India
2008,9.896,-1.999,22.432,Pennsylvania,United States
2008,6.754,-11.421,20.536,Penza,Russia
2008,2.959,-13.945,18.905,Perm',Russia
2008,25.966,23.443,28.152,Pernambuco,Brazil
2008,3.508,-18.176,19.92,Primor'Ye,Russia
2008,6.331,-5.516,20.476,Prince Edward Island,Canada
2008,6.969,-2.842,17.183,Pskov,Russia
2008,27.778,25.39,30.695,Puducherry,India
2008,24.008,11.667,31.083,Punjab,India
2008,-1.396,-14.647,10.413,Qinghai,China
2008,23.394,16.303,29.579,Queensland,Australia
2008,26.343,15.385,33.184,Rajasthan,India
2008,10.282,-0.372,22.762,Rhode Island,United States
2008,22.487,20.195,24.766,Rio De Janeiro,Brazil
2008,27.532,25.987,28.877,Rio Grande Do Norte,Brazil
2008,19.459,12.661,24.657,Rio Grande Do Sul,Brazil
2008,26.324,25.435,27.002,Roraima,Brazil
2008,9.963,-7.842,24.494,Rostov,Russia
2008,6.957,-9.554,19.884,Ryazan',Russia
2008,-10.673,-38.124,13.991,Sakha,Russia
2008,1.468,-15.953,14.85,Sakhalin,Russia
2008,6.251,-13.776,21.709,Samara,Russia
2008,18.858,13.568,22.767,Santa Catarina,Brazil
2008,7.302,-12.517,22.312,Saratov,Russia
2008,-0.266,-22.103,17.3,Saskatchewan,Canada
2008,26.122,23.696,27.538,Sergipe,Brazil
2008,11.275,-5.142,23.918,Shaanxi,China
2008,13.811,-1.835,26.04,Shandong,China
2008,16.586,3.716,28.793,Shanghai,China
2008,9.664,-7.763,23.45,Shanxi,China
2008,8.486,-1.282,17.192,Sichuan,China
2008,3.91,-4.046,10.466,Sikkim,India
2008,6.976,-5.114,18.169,Smolensk,Russia
2008,19.794,11.576,28.366,South Australia,Australia
2008,17.677,7.081,27.159,South Carolina,United States
2008,6.952,-9.717,23.149,South Dakota,United States
2008,10.58,-7.229,24.777,Stavropol',Russia
2008,2.917,-15.24,19.685,Sverdlovsk,Russia
2008,7.359,-10.163,20.683,Tambov,Russia
2008,27.179,24.849,30.031,Tamil Nadu,India
2008,11.398,7.096,16.266,Tasmania,Australia
2008,5.579,-12.843,20.547,Tatarstan,Russia
2008,-11.522,-29.356,8.984,Taymyr,Russia
2008,14.453,2.324,25.306,Tennessee,United States
2008,18.712,7.674,28.459,Texas,United States
2008,12.67,-4.343,26.492,Tianjin,China
2008,26.738,25.469,29.411,Tocantins,Brazil
2008,0.572,-21.868,18.651,Tomsk,Russia
2008,25.317,18.454,28.717,Tripura,India
2008,7.028,-7.951,19.31,Tula,Russia
2008,-4.643,-32.938,14.717,Tuva,Russia
2008,6.292,-5.628,17.762,Tver',Russia
2008,2.58,-18.094,20.213,Tyumen',Russia
2008,4.537,-12.783,19.572,Udmurt,Russia
2008,6.278,-12.7,20.971,Ul'Yanovsk,Russia
2008,-1.301,-25.203,17.468,Ust Orda Buryat,Russia
2008,8.631,-5.654,23.024,Utah,United States
2008,25.054,15.548,31.943,Uttar Pradesh,India
2008,15.411,6.846,20.521,Uttaranchal,India
2008,6.623,-6.052,20.278,Vermont,United States
2008,14.669,8.41,22.098,Victoria,Australia
2008,13.578,2.391,24.278,Virginia,United States
2008,6.621,-8.937,19.438,Vladimir,Russia
2008,8.704,-10.628,23.608,Volgograd,Russia
2008,4.494,-8.824,17.395,Vologda,Russia
2008,8.243,-9.226,21.864,Voronezh,Russia
2008,7.686,-3.177,18.132,Washington,United States
2008,25.428,18.236,29.813,West Bengal,India
2008,11.478,-0.22,22.513,West Virginia,United States
2008,23.15,15.492,30.852,Western Australia,Australia
2008,5.904,-9.991,20.857,Wisconsin,United States
2008,5.067,-8.551,19.748,Wyoming,United States
2008,6.428,-16.027,21.553,Xinjiang Uygur,China
2008,-2.143,-12.386,7.465,Xizang,China
2008,-5.018,-18.796,14.293,Yamal Nenets,Russia
2008,5.733,-8.139,18.247,Yaroslavl',Russia
2008,2.359,-21.953,22.203,Yevrey,Russia
2008,-7.008,-26.769,10.555,Yukon,Canada
2008,15.867,8.451,20.769,Yunnan,China
2008,17.224,4.532,28.527,Zhejiang,China
2009,26.308,24.687,27.676,Acre,Brazil
2009,11.627,-0.118,22.989,Adygey,Russia
2009,-1.79,-25.173,18.642,Aga Buryat,Russia
2009,17.607,7.319,26.887,Alabama,United States
2009,25.751,23.566,27.365,Alagoas,Brazil
2009,-3.98,-20.473,13.637,Alaska,United States
2009,0.294,-18.019,15.401,Alberta,Canada
2009,1.426,-18.764,18.617,Altay,Russia
2009,26.931,25.937,28.232,Amazonas,Brazil
2009,-4.625,-28.408,17.371,Amur,Russia
2009,28.154,26.81,28.957,Andaman And Nicobar,India
2009,28.224,23.381,33.054,Andhra Pradesh,India
2009,16.256,2.531,27.925,Anhui,China
2009,16.189,3.588,28.474,Arizona,United States
2009,15.812,3.5,26.371,Arkansas,United States
2009,-0.827,-14.425,12.645,Arkhangel'Sk,Russia
2009,15.147,7.79,21.223,Arunachal Pradesh,India
2009,23.075,16.362,27.765,Assam,India
2009,10.44,-7.156,26.741,Astrakhan',Russia
2009,12.971,5.695,20.163,Australian Capital Territory,Australia
2009,25.19,23.183,26.559,Bahia,Brazil
2009,3.422,-13.948,18.85,Bashkortostan,Russia
2009,10.256,-6.859,24.693,Beijing,China
2009,8.121,-5.99,22.129,Belgorod,Russia
2009,25.682,17.643,31.892,Bihar,India
2009,0.497,-13.748,14.249,British Columbia,Canada
2009,7.221,-5.311,19.569,Bryansk,Russia
2009,-5.751,-28.861,14.898,Buryat,Russia
2009,15.004,5.357,25.301,California,United States
2009,14.63,7.018,21.425,Chandigarh,India
2009,9.893,-2.66,21.957,Chechnya,Russia
2009,2.989,-15.093,18.463,Chelyabinsk,Russia
2009,26.901,20.036,33.681,Chhattisgarh,India
2009,-5.345,-29.819,16.226,Chita,Russia
2009,16.696,5.246,26.689,Chongqing,China
2009,-10.203,-31.147,9.018,Chukot,Russia
2009,5.112,-10.663,19.802,Chuvash,Russia
2009,5.191,-5.4,16.724,City Of St. Petersburg,Russia
2009,7.219,-6.979,19.548,Colorado,United States
2009,9.744,-4.818,22.308,Connecticut,United States
2009,26.34,21.548,30.863,Dadra And Nagar Haveli,India
2009,11.379,-1.2,23.81,Dagestan,Russia
2009,27.637,23.703,30.585,Daman And Diu,India
2009,12.541,-1.05,24.706,Delaware,United States
2009,26.554,16.096,35.543,Delhi,India
2009,12.438,-2.133,24.831,District Of Columbia,United States
2009,22.712,20.565,24.403,Distrito Federal,Brazil
2009,-10.552,-40.058,14.916,Evenk,Russia
2009,22.292,14.817,28.199,Florida,United States
2009,19.634,8.565,28.07,Fujian,China
2009,6.698,-8.686,19.879,Gansu,China
2009,18.035,8.378,27.111,Georgia (State),United States
2009,26.693,25.054,29.594,Goa,India
2009,-3.566,-21.206,12.698,Gorno Altay,Russia
2009,21.881,11.535,29.035,Guangdong,China
2009,21.039,10.397,28.379,Guangxi,China
2009,16.27,5.176,24.622,Guizhou,China
2009,27.746,21.459,32.939,Gujarat,India
2009,24.924,17.855,28.738,Hainan,China
2009,25.611,15.071,34.639,Haryana,India
2009,22.82,20.243,24.976,Hawaii,United States
2009,10.314,-6.318,24.582,Hebei,China
2009,1.437,-20.71,20.331,Heilongjiang,China
2009,14.834,0.772,27.082,Henan,China
2009,10.371,1.476,17.829,Himachal Pradesh,India
2009,16.432,3.455,27.955,Hubei,China
2009,17.594,4.923,27.94,Hunan,China
2009,5.664,-7.598,18.651,Idaho,United States
2009,11.13,-6.058,22.947,Illinois,United States
2009,11.208,-5.636,22.74,Indiana,United States
2009,9.007,-2.882,20.441,Ingush,Russia
2009,8.797,-9.587,21.247,Iowa,United States
2009,-5.662,-30.673,16.033,Irkutsk,Russia
2009,5.061,-8.96,18.557,Ivanovo,Russia
2009,4.477,-6.403,14.245,Jammu And Kashmir,India
2009,26.107,18.348,32.426,Jharkhand,India
2009,15.804,1.818,27.463,Jiangsu,China
2009,18.521,5.39,28.839,Jiangxi,China
2009,4.889,-14.962,21.542,Jilin,China
2009,8.968,-3.018,20.662,Kabardin Balkar,Russia
2009,7.71,-2.899,18.788,Kaliningrad,Russia
2009,10.946,-5.469,26.647,Kalmyk,Russia
2009,6.138,-6.53,18.764,Kaluga,Russia
2009,-1.289,-15.213,12.484,Kamchatka,Russia
2009,12.294,-2.956,24.808,Kansas,United States
2009,9.98,-1.461,21.455,Karachay Cherkess,Russia
2009,2.225,-10.297,15.447,Karelia,Russia
2009,26.558,23.986,30.423,Karnataka,India
2009,-0.378,-20.185,17.619,Kemerovo,Russia
2009,13.326,-1.041,23.917,Kentucky,United States
2009,27.225,25.684,29.326,Kerala,India
2009,-5.024,-27.305,15.309,Khabarovsk,Russia
2009,-1.92,-21.183,16.093,Khakass,Russia
2009,-2.996,-27.568,16.693,Khanty Mansiy,Russia
2009,2.919,-13.91,17.051,Kirov,Russia
2009,-1.917,-22.107,14.504,Komi,Russia
2009,1.605,-17.149,16.03,Komi Permyak,Russia
2009,-5.307,-24.261,11.146,Koryak,Russia
2009,3.855,-11.191,17.594,Kostroma,Russia
2009,12.049,-0.635,24.381,Krasnodar,Russia
2009,-4.369,-28.032,17.523,Krasnoyarsk,Russia
2009,2.598,-17.103,18.309,Kurgan,Russia
2009,7.428,-5.882,20.617,Kursk,Russia
2009,4.62,-6.898,16.527,Leningrad,Russia
2009,8.522,-9.094,23.788,Liaoning,China
2009,6.822,-6.946,20.99,Lipetsk,Russia
2009,19.735,9.172,28.441,Louisiana,United States
2009,26.691,19.415,34.491,Madhya Pradesh,India
2009,-9.845,-34.034,12.934,Maga Buryatdan,Russia
2009,27.248,22.301,32.918,Maharashtra,India
2009,5.166,-13.102,19.068,Maine,United States
2009,22.286,15.421,26.361,Manipur,India
2009,-2.114,-21.78,14.338,Manitoba,Canada
2009,4.349,-11.519,18.648,Mariy El,Russia
2009,12.712,-1.179,24.755,Maryland,United States
2009,8.378,-7.446,21.345,Massachusetts,United States
2009,26.355,24.54,27.643,Mato Grosso,Brazil
2009,24.516,19.655,27.741,Mato Grosso Do Sul,Brazil
2009,24.561,17.969,28.516,Meghalaya,India
2009,6.868,-10.257,18.929,Michigan,United States
2009,22.998,19.778,24.953,Minas Gerais,Brazil
2009,4.767,-16.131,18.377,Minnesota,United States
2009,18.132,7.329,27.403,Mississippi,United States
2009,12.562,-2.439,24.233,Missouri,United States
2009,24.417,18.06,27.619,Mizoram,India
2009,5.145,-11.161,18.24,Montana,United States
2009,5.569,-9.281,20.127,Mordovia,Russia
2009,5.685,-7.126,18.387,Moscow City,Russia
2009,5.68,-7.36,18.639,Moskva,Russia
2009,-0.092,-11.93,11.526,Murmansk,Russia
2009,22.591,15.876,26.866,Nagaland,India
2009,8.942,-7.241,21.786,Nebraska,United States
2009,4.411,-15.713,22.077,Nei Mongol,China
2009,-4.301,-20.863,11.398,Nenets,Russia
2009,10.205,-3.71,23.596,Nevada,United States
2009,4.688,-14.056,18.848,New Brunswick,Canada
2009,6.36,-10.91,19.861,New Hampshire,United States
2009,11.256,-3.36,23.676,New Jersey,United States
2009,12.503,-0.443,24.101,New Mexico,United States
2009,18.777,10.56,26.598,New South Wales,Australia
2009,7.884,-8.828,20.849,New York,United States
2009,-0.569,-16.533,13.09,Newfoundland And Labrador,Canada
2009,8.992,-6.818,22.682,Ningxia Hui,China
2009,5.008,-10.019,19.138,Nizhegorod,Russia
2009,15.305,4.01,25.532,North Carolina,United States
2009,3.995,-14.654,18.603,North Dakota,United States
2009,8.192,-3.166,19.084,North Ossetia,Russia
2009,25.615,18.583,30.302,Northern Territory,Australia
2009,-8.414,-27.328,11.465,Northwest Territories,Canada
2009,6.712,-7.155,19.089,Nova Scotia,Canada
2009,5.157,-7.053,17.41,Novgorod,Russia
2009,0.165,-21.356,18.069,Novosibirsk,Russia
2009,-12.022,-29.455,8.669,Nunavut,Canada
2009,10.731,-5.92,22.328,Ohio,United States
2009,15.569,1.597,27.495,Oklahoma,United States
2009,0.617,-19.976,17.882,Omsk,Russia
2009,0.78,-19.871,15.118,Ontario,Canada
2009,8.559,-2.036,19.929,Oregon,United States
2009,6.81,-6.24,19.96,Orel,Russia
2009,4.89,-13.605,21.554,Orenburg,Russia
2009,27.122,20.8,31.961,Orissa,India
2009,9.651,-6.074,21.947,Pennsylvania,United States
2009,5.909,-9.729,21.158,Penza,Russia
2009,1.134,-18.505,15.844,Perm',Russia
2009,26.212,24.154,27.994,Pernambuco,Brazil
2009,2.45,-15.999,18.712,Primor'Ye,Russia
2009,5.988,-9.901,19.386,Prince Edward Island,Canada
2009,5.871,-5.418,17.553,Pskov,Russia
2009,28.16,25.369,30.528,Puducherry,India
2009,24.633,13.911,33.803,Punjab,India
2009,-0.551,-13.313,10.903,Qinghai,China
2009,23.826,16.535,29.322,Queensland,Australia
2009,27.23,17.696,35.1,Rajasthan,India
2009,9.705,-4.834,22.269,Rhode Island,United States
2009,23.214,20.116,25.885,Rio De Janeiro,Brazil
2009,27.541,26.202,28.767,Rio Grande Do Norte,Brazil
2009,19.382,11.769,24.265,Rio Grande Do Sul,Brazil
2009,26.92,25.791,28.112,Roraima,Brazil
2009,10.109,-5.274,25.35,Rostov,Russia
2009,5.953,-8.034,20.059,Ryazan',Russia
2009,-11.611,-39.089,14.111,Sakha,Russia
2009,1.155,-14.652,14.926,Sakhalin,Russia
2009,5.389,-12.347,21.497,Samara,Russia
2009,19.163,13.153,23.15,Santa Catarina,Brazil
2009,6.723,-10.87,23.259,Saratov,Russia
2009,-0.373,-20.098,15.594,Saskatchewan,Canada
2009,26.511,24.645,27.846,Sergipe,Brazil
2009,11.72,-2.428,24.372,Shaanxi,China
2009,13.941,-0.832,26.08,Shandong,China
2009,16.869,3.877,27.722,Shanghai,China
2009,9.942,-6.026,23.787,Shanxi,China
2009,9.158,-0.912,17.428,Sichuan,China
2009,4.555,-3.243,11.838,Sikkim,India
2009,6.054,-5.988,18.076,Smolensk,Russia
2009,20.491,12.806,28.046,South Australia,Australia
2009,17.516,7.199,26.935,South Carolina,United States
2009,6.767,-9.925,20.489,South Dakota,United States
2009,10.846,-3.129,24.648,Stavropol',Russia
2009,0.971,-19.96,16.307,Sverdlovsk,Russia
2009,6.649,-8.004,21.555,Tambov,Russia
2009,27.556,24.725,29.923,Tamil Nadu,India
2009,11.81,7.883,15.414,Tasmania,Australia
2009,4.501,-11.795,19.568,Tatarstan,Russia
2009,-12.303,-34.584,11.774,Taymyr,Russia
2009,14.437,1.741,24.669,Tennessee,United States
2009,18.833,6.09,29.159,Texas,United States
2009,12.54,-3.598,26.291,Tianjin,China
2009,26.6,25.734,29.054,Tocantins,Brazil
2009,-1.802,-24.737,18.369,Tomsk,Russia
2009,25.792,19.106,28.902,Tripura,India
2009,6.13,-6.993,19.424,Tula,Russia
2009,-5.713,-29.472,13.845,Tuva,Russia
2009,5.282,-7.216,17.696,Tver',Russia
2009,0.591,-21.158,17.524,Tyumen',Russia
2009,3.17,-14.08,17.625,Udmurt,Russia
2009,5.265,-11.414,20.634,Ul'Yanovsk,Russia
2009,-2.784,-24.519,16.865,Ust Orda Buryat,Russia
2009,8.83,-5.981,22.565,Utah,United States
2009,25.892,16.509,34.178,Uttar Pradesh,India
2009,15.991,7.677,23.09,Uttaranchal,India
2009,6.194,-11.21,19.593,Vermont,United States
2009,15.364,9.221,21.797,Victoria,Australia
2009,13.269,0.408,24.492,Virginia,United States
2009,5.514,-8.429,19.155,Vladimir,Russia
2009,8.551,-8.146,25.092,Volgograd,Russia
2009,3.39,-11.085,16.79,Vologda,Russia
2009,7.945,-6.819,22.885,Voronezh,Russia
2009,8.048,-3.039,19.764,Washington,United States
2009,26.073,19.055,30.601,West Bengal,India
2009,11.411,-2.608,22.565,West Virginia,United States
2009,23.471,15.673,30.243,Western Australia,Australia
2009,6.205,-13.702,18.71,Wisconsin,United States
2009,5.2,-9.593,17.841,Wyoming,United States
2009,6.546,-11.395,20.989,Xinjiang Uygur,China
2009,-1.248,-11.481,8.58,Xizang,China
2009,-7.602,-30.721,14.264,Yamal Nenets,Russia
2009,4.653,-9.12,17.969,Yaroslavl',Russia
2009,0.696,-21.401,19.638,Yevrey,Russia
2009,-6.479,-26.608,12.809,Yukon,Canada
2009,16.735,8.864,21.718,Yunnan,China
2009,17.445,4.733,28.052,Zhejiang,China
2010,26.63,24.725,27.834,Acre,Brazil
2010,13.054,0.802,25.276,Adygey,Russia
2010,-2.27,-25.737,20.15,Aga Buryat,Russia
2010,17.461,4.617,28.844,Alabama,United States
2010,25.786,23.201,27.764,Alagoas,Brazil
2010,-3.455,-20.947,11.441,Alaska,United States
2010,1.597,-16.142,15.875,Alberta,Canada
2010,0.566,-24.619,17.9,Altay,Russia
2010,27.122,26.055,28.087,Amazonas,Brazil
2010,-4.037,-27.975,17.897,Amur,Russia
2010,28.49,27.445,30.228,Andaman And Nicobar,India
2010,27.919,22.478,33.227,Andhra Pradesh,India
2010,16.142,3.669,28.561,Anhui,China
2010,15.798,5.294,27.859,Arizona,United States
2010,16.471,2.466,29.293,Arkansas,United States
2010,-1.266,-17.133,15.939,Arkhangel'Sk,Russia
2010,14.699,6.939,20.808,Arunachal Pradesh,India
2010,22.704,15.256,27.445,Assam,India
2010,11.781,-7.744,29.501,Astrakhan',Russia
2010,12.467,5.231,20.602,Australian Capital Territory,Australia
2010,25.235,22.871,27.045,Bahia,Brazil
2010,3.833,-19.496,21.818,Bashkortostan,Russia
2010,9.43,-9.077,26.238,Beijing,China
2010,8.815,-12.164,25.735,Belgorod,Russia
2010,25.865,14.639,31.839,Bihar,India
2010,1.68,-11.689,13.096,British Columbia,Canada
2010,7.519,-13.152,24.32,Bryansk,Russia
2010,-6.163,-29.373,15.947,Buryat,Russia
2010,14.408,7.316,24.508,California,United States
2010,14.723,4.586,20.546,Chandigarh,India
2010,11.197,-2.085,24.053,Chechnya,Russia
2010,3.071,-20.852,20.369,Chelyabinsk,Russia
2010,26.759,18.658,33.94,Chhattisgarh,India
2010,-5.457,-29.444,17.419,Chita,Russia
2010,16.353,6.497,27.078,Chongqing,China
2010,-9.291,-29.402,12.598,Chukot,Russia
2010,5.488,-17.724,25.384,Chuvash,Russia
2010,4.271,-13.589,22.005,City Of St. Petersburg,Russia
2010,7.759,-4.363,20.489,Colorado,United States
2010,11.057,-1.947,23.859,Connecticut,United States
2010,26.197,19.693,31.918,Dadra And Nagar Haveli,India
2010,12.638,-0.402,25.846,Dagestan,Russia
2010,27.421,22.586,31.369,Daman And Diu,India
2010,13.313,0.032,26.063,Delaware,United States
2010,26.52,14.014,35.61,Delhi,India
2010,13.281,-0.741,26.52,District Of Columbia,United States
2010,23.087,21.17,24.711,Distrito Federal,Brazil
2010,-10.872,-39.912,13.765,Evenk,Russia
2010,21.281,11.175,28.944,Florida,United States
2010,19.262,10.856,28.432,Fujian,China
2010,6.579,-7.898,21.271,Gansu,China
2010,17.762,4.985,28.474,Georgia (State),United States
2010,26.631,24.28,30.175,Goa,India
2010,-4.448,-25.678,12.271,Gorno Altay,Russia
2010,21.543,13.638,29.102,Guangdong,China
2010,20.739,12.627,28.551,Guangxi,China
2010,16.009,7.478,25.193,Guizhou,China
2010,27.606,20.008,34.023,Gujarat,India
2010,25.204,20.625,29.185,Hainan,China
2010,25.647,12.896,34.725,Haryana,India
2010,22.762,21.059,24.104,Hawaii,United States
2010,9.656,-8.143,26.129,Hebei,China
2010,1.553,-20.867,22.462,Heilongjiang,China
2010,14.84,1.259,27.571,Henan,China
2010,10.457,-0.761,16.938,Himachal Pradesh,India
2010,16.293,4.407,27.873,Hubei,China
2010,17.255,6.517,28.719,Hunan,China
2010,5.92,-3.855,17.802,Idaho,United States
2010,12.002,-5.334,25.827,Illinois,United States
2010,11.991,-4.256,25.53,Indiana,United States
2010,10.345,-2.12,22.469,Ingush,Russia
2010,9.645,-9.59,24.537,Iowa,United States
2010,-5.774,-30.123,16.996,Irkutsk,Russia
2010,5.108,-16.241,24.598,Ivanovo,Russia
2010,4.526,-7.564,13.666,Jammu And Kashmir,India
2010,26.27,15.991,32.456,Jharkhand,India
2010,15.562,2.517,28.766,Jiangsu,China
2010,18.192,7.436,29.273,Jiangxi,China
2010,4.401,-16.203,22.495,Jilin,China
2010,10.343,-2.361,22.695,Kabardin Balkar,Russia
2010,6.708,-9.699,21.448,Kaliningrad,Russia
2010,12.203,-6.082,28.902,Kalmyk,Russia
2010,6.469,-15.211,24.388,Kaluga,Russia
2010,-1.162,-14.21,12.712,Kamchatka,Russia
2010,13.231,-2.569,27.077,Kansas,United States
2010,11.411,-1.118,23.534,Karachay Cherkess,Russia
2010,1.276,-16.495,20.322,Karelia,Russia
2010,26.466,22.896,30.774,Karnataka,India
2010,-1.314,-25.502,16.157,Kemerovo,Russia
2010,13.704,-1.465,26.355,Kentucky,United States
2010,27.176,25.7,29.578,Kerala,India
2010,-4.876,-27.089,15.783,Khabarovsk,Russia
2010,-2.897,-27.358,15.333,Khakass,Russia
2010,-3.269,-27.09,15.864,Khanty Mansiy,Russia
2010,2.792,-19.266,22.048,Kirov,Russia
2010,-1.715,-21.198,16.713,Komi,Russia
2010,1.444,-20.436,20.005,Komi Permyak,Russia
2010,-4.458,-20.583,14.072,Koryak,Russia
2010,3.583,-17.759,23.271,Kostroma,Russia
2010,13.254,-0.325,26.452,Krasnodar,Russia
2010,-4.907,-28.864,15.758,Krasnoyarsk,Russia
2010,2.376,-23.061,20.257,Kurgan,Russia
2010,7.955,-13.402,25.1,Kursk,Russia
2010,3.766,-14.79,22.036,Leningrad,Russia
2010,7.733,-11.242,24.384,Liaoning,China
2010,7.45,-15.658,25.912,Lipetsk,Russia
2010,19.478,7.367,29.81,Louisiana,United States
2010,26.614,17.013,35.506,Madhya Pradesh,India
2010,-9.411,-32.23,16.317,Maga Buryatdan,Russia
2010,27.057,20.821,33.801,Maharashtra,India
2010,7.181,-6.263,20.691,Maine,United States
2010,21.881,14.767,25.987,Manipur,India
2010,0.493,-17.571,17.744,Manitoba,Canada
2010,4.483,-18.249,24.226,Mariy El,Russia
2010,13.381,-0.452,26.22,Maryland,United States
2010,9.827,-3.795,23.055,Massachusetts,United States
2010,26.598,25.084,28.742,Mato Grosso,Brazil
2010,24.147,20.41,26.851,Mato Grosso Do Sul,Brazil
2010,24.385,16.59,28.417,Meghalaya,India
2010,8.664,-5.533,22.097,Michigan,United States
2010,23.002,19.84,25.613,Minas Gerais,Brazil
2010,6.282,-12.48,21.666,Minnesota,United States
2010,18.076,5.171,29.37,Mississippi,United States
2010,13.259,-3.683,26.786,Missouri,United States
2010,24.264,17.233,27.511,Mizoram,India
2010,5.427,-7.145,18.131,Montana,United States
2010,6.096,-17.194,25.59,Mordovia,Russia
